seller_id,total_orders,total_products_sold,avg_price,avg_freight,total_revenue,avg_review_score,seller_zip_code_prefix,seller_city,seller_state,profitable
3a490ba60afa30ece0e7d50cfe74a4f0,8,8,191.15,20.73375,1695.07,4.625,31365,belo horizonte,MG,1
3a52d63a8f9daf5a28f3626d7eb9bd28,1,1,35.0,17.78,52.78,1.0,71900,aguas claras df,SP,0
3a734b715d333a2588a3d54a0c9b8746,18,24,102.64666666666666,16.485,5215.52,4.208333333333333,6132,osasco,SP,1
3a79f35a2344ede41af21267f61d5ec6,1,1,186.0,31.71,291.49,1.0,13040,campinas,SP,0
3aa3c89ae3cd482385568be76120f63c,1,1,29.9,19.04,48.94,4.0,74343,goiania,GO,0
3ab971ce71839580d2ae5b4e40fe8044,36,42,129.37142857142857,23.040238095238095,6396.2699999999995,3.9,3210,sao paulo,SP,1
3ac588cd562971392504a9e17130c40b,1,2,11.9,7.39,19.29,5.0,13480,limeira,SP,0
3ade81dab5a172b88e1871c28ae05260,30,32,179.7375,48.480937499999996,8204.33,4.064516129032258,15076,sao jose do rio preto,SP,1
3afc536624bc2e65bddfb5db33cc01f3,6,6,52.0,17.845000000000002,419.07,3.5,30150,belo horizonte,MG,0
3b15288545f8928d3e65a8f949a28291,104,133,115.24563909774436,20.183909774436092,25621.49,3.8333333333333335,14940,ibitinga,SP,1
3b18f9856c6eb2413eafedb58e9eecd9,1,1,315.0,20.09,335.09,5.0,9280,santo andre,SP,0
3b872fd4747f01cc56206f2934198618,25,28,102.38321428571429,43.06428571428571,4342.02,3.9285714285714284,14940,ibitinga,SP,1
3bb32fedaa74e4ad20f4ce067733bd31,2,3,34.56666666666666,19.62,246.9,4.666666666666667,88210,porto belo,SC,0
3bb548e3cb7f70f28e3f11ee9dce0e59,46,54,144.44296296296295,16.925925925925927,13866.31,4.0,87040,maringa,PR,1
3bdff180c7e1f6551a643b99c265a120,59,64,49.821875,16.96109375,4494.92,4.0476190476190474,4811,sao paulo,SP,1
3be5841cdcc46de4ed3f9116f104b2c5,4,4,149.9,22.0875,687.95,4.75,6473,barueri,SP,0
3be634553519fb6536a03e1358e9fdc7,83,103,54.44864077669903,19.3473786407767,10286.49,3.8932038834951457,8275,sao paulo,SP,1
3bfad056cf05c00dabe2f895925d83b1,1,5,41.33,9.34,1266.75,1.0,6033,osasco,SP,1
3bfba5a77604f6dfae7e6dd7aaf65821,4,4,523.875,30.6725,2218.19,5.0,86046,londrina,PR,1
3c010235b7345c92f125d14ee232a76b,15,15,238.53333333333333,28.488,4005.3199999999997,4.666666666666667,83800,mandirituba,PR,1
3c03b12bab54d8b37d79d914bfdb1aa0,37,43,98.51953488372094,15.893720930232558,6534.03,3.880952380952381,25561,sao joao de meriti,RJ,1
3c3017960b2dbd72711a61f0400aab8f,10,10,96.88000000000001,25.409,1222.8899999999999,4.0,89251,jaragua do sul,SC,0
3c487ae8f8d7542beff5788e2e0aea83,30,34,287.0764705882353,21.67705882352941,13068.75,3.9411764705882355,72460,gama,DF,1
3c4e0452bff7a2a788179488d3d77032,32,39,104.02820512820514,16.732820512820513,5119.6,3.8157894736842106,83408,colombo,PR,1
3c7c4a49ec3c6550809089c6a2ca9370,141,185,34.40124324324324,10.935513513513513,7837.87,3.372972972972973,3804,sao paulo,SP,1
3c88ed2e76a2247933a15daa7161eb1c,1,1,155.0,151.2,306.2,5.0,13154,cosmopolis,SP,0
3ca08eeb8d5595949fed424bd3677742,14,15,129.918,37.92866666666667,2235.1,4.466666666666667,82510,curitiba,PR,1
3cfa1358a6caa965278721344c8d76f2,5,5,628.0559999999999,16.25,3221.5299999999997,4.8,9831,sao bernardo do campo,SP,1
3d01d1c414c44b5943a09619ff3853cb,5,5,80.52000000000001,16.467999999999996,569.01,3.8,13040,campinas,SP,0
3d0cd21d41671c46f82cd11176bf7277,9,31,68.50967741935483,8.93483870967742,884.4,4.903225806451613,89217,joinville,SC,0
3d2400ac620cffa23ac81bd192f7f555,1,1,105.0,8.9,113.9,5.0,9810,sao bernardo do campo,SP,0
3d2531eccfbde1d7c8db7a3a12fb267a,10,11,190.86636363636362,24.171818181818182,2212.6,4.222222222222222,31340,contagem,MG,1
3d290fe363c60a77498c1126fd3fb8d3,3,3,66.32666666666667,11.686666666666667,234.04,4.333333333333333,6694,itapevi,SP,0
3d39fbf22a665714baf62fae36029e23,8,8,313.025,16.32875,2634.83,4.75,13040,campinas,SP,1
3d3ccf2b2f8134b10dce9dd446f0e075,3,3,202.86666666666667,47.31,750.53,3.3333333333333335,14940,ibitinga,SP,0
3d4824f20035949c710eaf111f869d39,9,11,94.99000000000001,16.477272727272727,1425.5500000000002,4.0,18015,sorocaba,SP,1
3d49bfdd1b43a7fe169b3740067acc61,3,3,71.66666666666667,20.606666666666666,276.82,4.666666666666667,39400,montes claros,MG,0
3d4b1ae7539303b5704493798893e82c,6,10,113.4,16.085,2072.13,4.7,3244,sao paulo,SP,1
3d5d0dc7073a299e31fa718ce1bc00b6,23,24,32.94583333333333,16.142916666666668,1215.07,4.166666666666667,22785,rio de janeiro,RJ,0
3d621842b2ed28e2b474132480edac3c,10,10,92.891,15.178999999999998,1080.7,3.9,8041,sao paulo,SP,0
3d62f86afa7c73be2628a3be1423f5a0,2,2,6.0,21.21,54.42,4.0,12327,jacarei,SP,0
3d68c634a99a1ba46dbca3967a69c623,2,2,297.0,131.85,857.7,5.0,88270,nova trento,SC,0
3d700782d7818f2c1e0d7a9e9d75fc00,3,3,49.9,28.47,235.11,3.6666666666666665,86170,sertanopolis,SP,0
3d871de0142ce09b7081e2b9d1733cb1,1080,1205,82.52000000000001,19.540215767634855,132043.94,4.1173512154233025,13232,campo limpo paulista,SP,1
3d8fa2f5b647373c8620330c4e077a9f,43,51,74.6021568627451,16.869411764705884,5702.6,4.0,3031,sao paulo,SP,1
3da38366e7bd9baf6369071f782ecdf0,1,1,59.47,26.96,86.43,1.0,60346,fortaleza,CE,0
3db66a856d18a9cba7c9241fc5221c50,94,105,96.73809523809524,20.817809523809522,12248.95,4.219047619047619,35430,ponte nova,MG,1
3dbbce181edfaa4a597ec858c382d2ec,17,20,42.415,22.0135,1776.24,4.35,82515,curitiba,PR,1
3dc69bf2c42f0568a5c4791ec3fd3745,2,2,150.0,17.215,334.43,4.0,2880,sao paulo,SP,0
3ded4e2d5f135cb103e5949d7263d2dd,1,1,49.9,12.48,62.38,5.0,37550,pouso alegre,MG,0
3df020b72d3d44b3af9d110fa3940b65,55,109,49.89999999999999,16.843577981651375,17550.45,4.027522935779817,15704,jales,SP,1
3dfd3dc96f7f8598eca74e9ac8a2fa31,6,7,29.714285714285715,13.835714285714285,296.23,4.142857142857143,3343,sao paulo,SP,0
3e35a8bb43569389d3cebef0ce820f69,1,2,27.9,14.44,169.36,5.0,3124,sao paulo,SP,0
3e46a38ee171c503c3b4a3f23fe3bf0c,1,1,59.9,9.11,69.01,5.0,18040,sorocaba,SP,0
3e51f9cbe317bc3a88f2c76583811ee4,1,1,76.09,8.69,84.78,5.0,8032,sao paulo,SP,0
3e8bd881d92466e63ba9e3e809cd3c50,9,10,224.228,20.797,2966.73,4.222222222222222,20751,rio de janeiro,RJ,1
3ea00e1dea2b0659dbaf654735929220,7,7,72.14285714285714,20.71,649.97,4.857142857142857,80020,curitiba,PR,0
3ea08c48e851106d2f584349daba335f,1,1,170.0,22.94,192.94,4.0,36201,barbacena,MG,0
3ef37b7ca6dd2b80bd8af81a62504996,2,2,350.0,20.485,740.97,4.5,1452,sao paulo,SP,0
3f0e48d209018b466fcd3bb4ccfeb520,9,10,539.9,25.58,6716.36,3.9,80215,curitiba,PR,1
3f2af2670e104d1bcb54022274daeac5,6,7,139.0857142857143,51.51142857142857,1641.68,3.5714285714285716,87240,terra boa,PR,1
3f3486b61f45078d4f31ee5e43d8c5bb,40,44,93.03477272727274,22.022954545454546,4726.57,4.340909090909091,3035,sao paulo,SP,1
3f8034bfc6b8b4135534975d49f04c63,12,16,82.11875,17.538125,2395.57,3.0625,81560,curitiba,PR,1
3f8247d0f772ffa58560e5c682521ad5,1,1,139.9,18.55,158.45,3.0,89211,joinville,SC,0
3f84fefc07dc159b268d4a77d3e8c425,3,3,66.86666666666666,17.106666666666666,251.92000000000002,5.0,83833,fazenda rio grande,PR,0
3f995f07c49d0d55a99d5c54957f7d81,43,45,92.30444444444444,15.442222222222222,4627.2,4.2,6853,itapecerica da serra,SP,1
3f9be91358837bff69df67edfa3e42e8,7,7,81.38571428571429,18.90857142857143,760.75,4.428571428571429,86039,londrina,PR,0
3f9c56764fabca627406093dcb3ef0b4,7,7,129.9,15.092857142857142,1014.9499999999999,4.714285714285714,22745,rio de janeiro,RJ,0
3fac58ce0ad699020c7944d53c41329c,10,16,77.809375,11.43875,3262.8399999999997,4.5625,3480,sao paulo,SP,1
3fadb4cba4c35bce6a7eaf9872d5623a,3,5,41.9,13.604000000000003,502.18,3.2,95013,caxias do sul,RS,0
3faf68a3b0af94b10bac70d86077be49,7,7,188.99,17.02285714285714,1442.0900000000001,4.571428571428571,13825,holambra,SP,1
3fd1e727ba94cfe122d165e176ce7967,37,40,73.65,15.520249999999999,3891.65,3.775,14802,araraquara,SP,1
3fe7120d6257285ac6a3ce7cb071ccec,2,2,99.99,14.14,228.26,3.5,35044,governador valadares,MG,0
3febca52652e7209509ccfe61cbde40e,2,2,42.0,8.45,100.9,2.0,8596,itaquaquecetuba,SP,0
3fefda3299e6dfaea3466ef346a3571a,1,1,209.0,16.21,225.21,4.0,82620,curitiba,PR,0
4003520d80d0bad1d5623f7aa3c63cda,1,1,70.0,16.74,86.74,1.0,20520,rio de janeiro,RJ,0
400f221ab83037c0ea78f1267da9624d,1,1,865.0,20.8,885.8,3.9728368968064816,17700,osvaldo cruz,SP,0
402916f742e5c740cc751493d9cf5053,9,10,125.2,22.643,1716.03,4.7,39740,guanhaes,MG,1
403aa86912527d730337ffcb0fb096ab,11,12,769.5733333333333,18.357499999999998,9164.51,4.090909090909091,30220,belo horizonte,MG,1
4049512728d969bec69f84088b012416,7,9,43.315555555555555,17.825555555555557,803.89,5.0,30310,belo horizonte,MG,0
404e1ba01358af4cd63f679b2c4d1fa1,8,13,33.76153846153846,14.978461538461538,971.62,5.0,36032,juiz de fora,MG,0
40536e7ca18e1bce252828e5876466cc,2,4,115.99,124.76,2407.5,1.0,7747,caieiras,SP,1
406740ee611378a662d274c7d8c43c4a,8,12,191.83333333333334,18.633333333333336,2684.2599999999998,4.25,29056,vitoria,ES,1
406822777a0b9eb5c50e442dd4cd3ec5,45,52,74.95346153846154,20.265961538461536,4964.72,4.313725490196078,18500,tatui,SP,1
4091f77d8c768fc3e81c20761471761d,8,8,134.875,28.85875,1309.87,2.75,3059,sao paulo,SP,1
40d54b51e962dbe09cabbcfd33298dee,30,34,214.47794117647058,16.970294117647057,7551.4,3.9705882352941178,9230,santo andre,SP,1
40db9e9aa57f7bb151bcda6b0f9bdbb7,12,16,1919.625,54.586875,23823.989999999998,2.0714285714285716,52010,recife,PE,1
40ec8ab6cdafbcc4f544da38c67da39a,2,2,58.9,19.6,157.0,5.0,85603,francisco beltrao,PR,0
411f3b52d857390502ee4e4d5ceabc2d,21,31,63.74354838709677,12.656451612903227,3685.0,4.285714285714286,9400,ribeirao pires,SP,1
4125d9385a25e82d2f72d3a0fd55bc3f,1,1,42.9,18.4,61.3,5.0,11065,santos,SP,0
412a4720f3e9431b4afa1476a1acddbe,21,22,93.55,23.23,3026.98,4.2727272727272725,13060,campinas,SP,1
4170f6a9367e6b5d6401d03ce6d54569,4,5,113.756,18.606,974.63,4.2,71906,brasilia df,DF,0
417a1e6c7321084d2a0ae0d023cfad93,1,1,48.9,12.48,61.38,5.0,95885,imigrante,RS,0
41958cbd3335433c8740300e8cd600d5,1,1,32.99,7.39,40.38,5.0,5051,sao paulo,SP,0
41ab63a91b8b264e8c8780368bf1dd5b,12,13,197.84230769230768,23.25153846153846,3735.66,4.230769230769231,31555,belo horizonte,MG,1
41b14765bd56c8ad10971074380f9c0c,8,10,39.55,11.913,803.89,4.1,9070,santo andre,SP,0
41b39e28db005d9731d9d485a83b4c38,195,254,73.58366141732283,17.001614173228347,32270.260000000002,4.066929133858268,9220,santo andre,SP,1
41b86b552e54e3a7009596125aa8b167,10,11,145.02727272727273,21.328181818181818,2203.46,4.363636363636363,2470,sao paulo,SP,1
41c2bad7229b0c25e6becf179ebf63ff,20,23,34.0,8.257391304347825,1225.5400000000002,4.956521739130435,59020,natal,RN,0
41c9d3997dd3c072c31139dc5bb5761f,3,3,332.93333333333334,37.24666666666667,1110.54,4.333333333333333,38182,araxa,MG,0
41da412d33e8da4f22baf55cb1bde82c,15,23,40.778260869565216,17.85304347826087,2294.82,4.6521739130434785,29260,domingos martins,ES,1
41e0fa5761c886a630994a55c12087e7,5,8,84.675,11.8725,491.90999999999997,5.0,11446,guaruja,SP,0
4200ddf1967c5e41e48db62bc6d4b5ac,22,43,17.481395348837207,11.701395348837208,3758.66,4.243243243243243,9710,sao bernardo do campo,SP,1
4221a7df464f1fe2955934e30ff3a5a1,5,5,169.9,47.908,1089.04,4.8,48602,bahia,BA,0
422be4cc81a457fdb46f47edeb968ae5,1,1,239.9,77.47,317.37,5.0,14940,ibitinga,SP,0
427165bf50f8ca07efc7bdc2bfcf1688,5,5,320.7,17.880000000000003,1692.9,3.2,13471,americana,SP,1
42b6488f5b8246d9141712abd4b1b693,2,2,123.995,20.905,289.8,4.0,87014,maringa,PR,0
42b729f859728f5079499127a9c2ef37,104,134,31.228805970149253,9.925298507462687,8993.57,4.348484848484849,3910,sao paulo,SP,1
42bde9fef835393bb8a8849cb6b7f245,35,40,192.575,19.621000000000002,10047.72,4.2,71551,brasilia,DF,1
42d4b7e70819438f5ada61c965e92d7e,1,3,16.533333333333335,17.06,302.34000000000003,1.0,74045,goiania,GO,0
42ef3192a9ff87a22d1867b74b3ee205,23,24,63.08708333333334,13.092083333333335,1655.97,4.666666666666667,9090,santo andre,SP,1
42fa4ee7240e9b8eb4576358ec142ba7,22,22,174.80454545454543,23.580454545454543,4478.08,4.809523809523809,95012,caxias do sul,RS,1
42fb44130ac3134cde8e35cf8ec7df25,3,3,20.9,12.146666666666667,99.14,3.6666666666666665,12995,pinhalzinho,SP,0
430315b7bb4b6e4b3c978f9dfa9b0558,20,22,146.26818181818183,27.28590909090909,3893.65,4.0476190476190474,4857,sao paulo,SP,1
4305fe92735c8a43d154ff6dd2b8d927,19,21,137.42380952380952,20.39761904761905,3943.47,3.9047619047619047,35170,coronel fabriciano,MG,1
431050a06a317f2b38168dec3dcd2b46,12,12,123.98333333333333,19.429166666666667,1720.95,4.25,2475,sao paulo,SP,1
431af27f296bc6519d890aa5a05fdb11,117,133,103.12556390977444,17.0196992481203,17382.760000000002,3.6893939393939394,14110,ribeirao preto,SP,1
4324dd16853115efb0fd9d0d131ba6f4,12,19,59.53947368421053,17.900526315789474,2478.32,4.315789473684211,13720,sao jose do rio pardo,SP,1
432c37c9dfba871172ec162e20118b8c,46,60,51.19783333333333,17.30933333333333,5940.48,4.2,70235,brasilia,DF,1
432c67955c0acd1fd6b0b5d678766a71,3,3,383.6666666666667,45.803333333333335,1288.4099999999999,2.3333333333333335,5571,sao paulo,SP,1
43402bdf22aa2310e8f99e2f94f78628,4,5,129.99,37.43,1086.06,2.8,9434,ribeirao pires,SP,0
4342d4b2ba6b161468c63a7e7cfce593,20,21,142.71428571428572,14.803333333333333,3163.31,1.25,22793,rio de janeiro,RJ,1
436bf27f2f18474fc6047702e9f8a866,1,1,29.9,14.52,44.42,5.0,13041,campinas,SP,0
4371b634e0efc0e22b09b52907d9d469,102,113,72.60176991150442,13.20858407079646,13201.91,4.410714285714286,2028,sao paulo,SP,1
43753b27d77860f1654aa72e251a7878,1,1,23.9,42.38,66.28,5.0,44895,barro alto,BA,0
4391ea5c5990502176a1dcda44a2373d,3,5,469.8,27.060000000000002,4856.22,4.8,91910,porto alegre,RS,1
439a47cc365d6e3bd526812ea9de3c29,8,13,91.26923076923077,17.263846153846153,3349.47,4.0,8730,mogi das cruzes,SP,1
43a1d4bab73b816e44ef4e4facd9f9b5,1,1,189.9,15.5,205.4,4.0,87050,maringa,PR,0
43a5d4a57af536fddc96d08be3afdfcb,1,1,75.0,24.83,179.13,1.0,37006,varginha,MG,0
43b2c864251aa0ce4030c746984e088a,2,2,47.4,17.26,129.32,3.0,71936,brasilia,DF,0
43f8c9950d11ecd03a0304a49e010da6,41,44,101.58090909090907,13.616818181818182,4807.22,4.590909090909091,6341,carapicuiba,SP,1
44073f8b7e41514de3b7815dd0237f4f,144,158,121.59772151898733,20.748924050632912,24605.44,3.732484076433121,71070,brasilia,DF,1
440dd6ab244315c632130ecfb63827b1,94,99,143.1878787878788,22.357777777777777,16173.68,3.836734693877551,15502,votuporanga,SP,1
443d880f15cbd3572885e1d44bf2c478,1,2,47.4,15.1,250.0,2.0,17506,marilia,SP,0
4450bd8327d471c4a11a83d1445b1b62,1,1,199.0,15.56,214.56,5.0,6714,cotia,SP,0
446cc09cdbb130904da114e807dbec40,3,3,84.26666666666667,18.05666666666667,306.97,4.666666666666667,5615,sao paulo,SP,0
44717f64ec2a457979cf83c429077666,2,3,35.666666666666664,21.30333333333333,243.37,5.0,98780,santa rosa,RS,0
447d377bdb757058acb569025ee18a93,1,1,64.99,18.02,83.01,5.0,99500,carazinho,RS,0
44ed138eca6214d572ce1d813fb0049b,2,3,43.26333333333333,18.669999999999998,298.53999999999996,4.666666666666667,92010,canoas,RS,0
44f091b5abab8018f682fce8124b85e5,6,6,280.01666666666665,17.935,1787.71,2.5,2281,sao paulo,SP,1
45213867cefbf2cd4c6177e10216a951,14,14,353.9585714285714,30.981428571428573,5389.16,3.857142857142857,13603,araras,SP,1
4559697a8f7e637227c2eeaed843baff,42,45,86.79333333333334,18.48688888888889,4666.56,4.088888888888889,19029,presidente prudente,SP,1
455befea1bb853c75ccbca94cff26e5c,1,1,19.99,22.06,42.05,3.0,27525,resende,RJ,0
455c5640e8c5bd1b2ee85c0158f85727,8,8,841.1875,57.17375,7186.89,4.5,89128,luiz alves,SC,1
455f46ef09a9e45667e2981df84b5cc2,2,2,29.9,15.59,90.98,2.5,18052,sorocaba,SP,0
457fe919b032a3f7dadba6fb92cf7855,9,12,92.07416666666667,11.768333333333333,1810.53,4.833333333333333,13140,paulinia,SP,1
458c6fa920810ce2492da71bc26d9eec,2,2,378.38,52.805,862.37,2.5,15813,catanduva,SP,0
458d868c9642f55f18f04e951a3fdde6,2,2,1359.0,52.375,2822.75,5.0,90670,porto alegre,RS,1
45a3d05fb00435e52a28859dd03703b3,1,1,1299.0,24.79,1323.79,5.0,7176,guarulhos,SP,1
45ba18c210d42734ec52c0c1c574e9ee,38,45,132.77555555555554,24.16911111111111,6862.0,3.8222222222222224,18130,sao roque,SP,1
45c20d94d9171b0bcfab3c955e47d67b,4,4,32.364999999999995,20.2775,210.57,4.5,13490,cordeiropolis,SP,0
45d33f715e24d15a6ccf5c17b3a23e3c,59,62,78.66467741935485,14.839354838709676,8102.22,4.064516129032258,18015,sorocaba,SP,1
461ff5303b6c9c1a4a07f40c5aece516,3,3,34.23333333333333,19.576666666666664,207.48000000000002,3.6666666666666665,83323,pinhais,PR,0
466222e777149751370e7e98fb623b0c,1,1,87.9,17.55,105.45,5.0,20931,rio de janeiro,RJ,0
4677a5437afda5fa7140b927b07be1cc,11,11,310.5181818181818,38.18181818181818,3835.7,4.363636363636363,84920,japira,PR,1
46dc3b2cc0980fb8ec44634e21d2718e,521,559,236.71202146690516,21.81597495527728,148864.34,4.175724637681159,22240,rio de janeiro,RJ,1
46ef1a25845fc051c2998d878354810c,5,5,50.082,19.608,348.45,4.4,35530,claudio,MG,0
4736e9d642ef4257cd7622516931eb51,16,25,49.1528,18.0476,2195.9300000000003,4.24,13424,piracicaba,SP,1
47648caee88ccfe951fbb27fbf7b4cbe,3,3,521.6633333333333,22.666666666666668,1632.99,3.6666666666666665,9931,diadema,SP,1
478bfe564db21eeb44386606aa30b650,3,3,60.900000000000006,16.033333333333335,230.8,4.666666666666667,33600,pedro leopoldo,MG,0
47efca563408aae19bb7206c2d969ea9,12,12,210.16666666666666,36.943333333333335,3184.5,4.083333333333333,64033,teresina,PI,1
47f55702f598c7c6cc8458b0fbc1c49a,2,2,63.75,17.95,163.39999999999998,5.0,36213,dores de campos,MG,0
48162d548f5b1b11b9d29d1e01f75a61,68,98,217.9626530612245,22.729285714285716,44222.61,3.795918367346939,13403,piracicaba,SP,1
4830e40640734fc1c52cd21127c341d4,210,223,44.60739910313902,14.278430493273543,14815.82,4.099099099099099,3573,sao paulo,SP,1
48328ec9a579151d9cc6a86d4a59336c,1,1,1099.0,97.78,1196.78,2.0,92310,canoas,RS,0
483ca627d131e18f988349b1655c0acd,1,1,264.0,19.73,283.73,5.0,13800,mogi mirim,SP,0
48436dade18ac8b2bce089ec2a041202,138,160,80.1050625,19.324,18030.25,3.95,27277,volta redonda,SP,1
485452467ff670447e84a8370c3fc898,3,3,58.56666666666666,46.580000000000005,315.44,4.666666666666667,89190,taio,SC,0
4867209cb29b56b92893d7bde3ce8012,1,1,150.0,19.15,169.15,4.0,17209,jau,SP,0
4869f7a5dfa277a7dca6462dcf3b52b2,1132,1186,200.56258853288364,17.502774030354132,264166.12,4.106960950764007,14840,guariba,SP,1
48985c61529077fa4f1e38bcff0f2ed3,7,7,125.61428571428573,21.15285714285714,1027.37,4.428571428571429,90020,porto alegre,RS,0
48b6c3f4c6a93171da04b75313f2130f,2,2,145.13,18.9,328.06,5.0,17700,osvaldo cruz,SP,0
48bad451945f5227341793478d6353ea,3,3,102.33333333333333,25.830000000000002,384.49,4.0,1220,sao paulo,SP,0
48e5ee06fb2dc74df1c711a9b6dfac2a,1,3,19.0,15.1,306.9,5.0,35540,oliveira,MG,0
48e954b2da4f6a750c844173b347ed40,2,6,66.3,26.501666666666665,2214.41,4.166666666666667,91740,porto alegre,RS,1
48efc9d94a9834137efd9ea76b065a38,33,34,10.164705882352942,9.423529411764706,731.36,5.0,81130,curitiba,PR,0
48fb026ed7455a42f5d3e9390ed5088e,11,12,52.384166666666665,20.9075,816.1800000000001,2.5,27321,barra mansa,RJ,0
49067458c68f7701fd334ce326accbe0,17,38,28.34473684210526,15.429736842105264,4079.88,3.3684210526315788,36050,juiz de fora,MG,1
4917cee8d902e13428c3ec4b1ca6f315,33,35,163.42571428571426,36.092,6621.54,4.205882352941177,89031,blumenau,SC,1
491a5ada3aa1678414e990262c4bbdc1,2,2,1420.0,16.905,2873.81,3.0,4208,sao paulo,SP,1
49383af7ab774e4e8f3000f49c83dc4b,8,12,55.0,20.18583333333333,2032.59,4.583333333333333,12080,taubate,SP,1
4965a7002cca77301c82d3f91b82e1a9,1,1,8.49,7.87,16.36,5.0,18074,sorocaba,SP,0
497709c2976a8fa308730a2dec5b0726,1,2,38.0,9.02,188.08,5.0,9981,diadema,SP,0
4978a02ea9c8be7a9b5480680f40334e,18,19,124.0321052631579,17.90684210526316,2836.8999999999996,3.5789473684210527,8215,sao paulo,SP,1
499185655c29ecfdbfe776ef7cf875b5,1,1,89.0,17.33,106.33,4.0,90520,porto alegre,RS,0
4992e76a42cb3aad7a7047e0d3d7e729,57,83,30.46024096385542,13.195180722891568,6164.4,3.9156626506024095,3334,sao paulo,SP,1
499ec63c58e51296c9cf57edcfe1c8a8,5,5,73.0,9.586,412.93,4.8,2918,sao paulo,SP,0
49cdc90518a4f82676b38b3c1aa43ff6,5,5,307.9,16.522,1622.11,3.8,3031,sao paulo,SP,1
49e7217cfe4e427191c378ec626d8737,13,14,214.47857142857143,26.829285714285714,3483.0699999999997,3.9285714285714284,35570,formiga,MG,1
49f8d2ea7b718d0ce587d34207caf2b4,1,1,149.9,15.36,150.27,5.0,9830,sao bernardo do campo,SP,0
4a1917ef994878940e1fb03eeb787ad7,2,3,256.0,26.206666666666667,1434.6799999999998,2.6666666666666665,70610,brasilia,DF,1
4a1f694197d05fe70026b016a7316b41,14,23,39.46826086956521,16.129565217391306,2851.59,4.391304347826087,13920,pedreira,SP,1
4a23adac87cf538689fa600d976f78b2,3,3,135.0,11.803333333333333,440.41,4.333333333333333,4537,sao paulo,SP,0
4a3ca9315b744ce9f8e9374361493884,1806,2155,100.15116937354989,17.49877958236659,306138.8,3.8016917293233083,14940,ibitinga,SP,1
4a3ccda38b2129705f3fb522db62ca31,66,83,233.1589156626506,18.396746987951808,27923.91,3.783132530120482,17504,marilia,SP,1
4a5b36211b1f51bf7eaa5c10a57fa483,1,1,139.19,16.07,155.26,5.0,24445,sao goncalo,RJ,0
4a82168aaef173cbb6e46ae88728f919,4,4,128.0,25.0975,612.39,4.0,84500,irati,PR,0
4a82c4af97ffc0fb2dc26bfdc03b1842,3,3,47.9,22.400000000000002,210.89999999999998,5.0,35590,lagoa da prata,MG,0
4aba391bc3b88717ce08eb11e44937b2,29,31,248.8667741935484,27.761935483870968,8917.21,3.935483870967742,45816,arraial d'ajuda (porto seguro),BA,1
4aba6a02a788d3ec81c03137144d9a80,1,1,89.9,15.38,105.28,5.0,89460,canoinhas,SC,0
4b0fdb526525f9890eb145bf1534640e,18,21,121.28095238095239,26.344761904761906,3828.98,3.9047619047619047,14940,ibitinga,SP,1
4b1eaadf791bdbbad8c4a35b65236d52,8,9,214.41,13.812222222222223,1962.82,2.0,14092,ribeirao preto,SP,1
4b39558c138930b9e5489c93b6df5fe3,4,5,219.34,26.48,1650.44,4.6,49055,aracaju,SE,1
4b5f66b7adcf57f1ecc0d3c07dd6b177,23,38,167.9415789473684,19.320526315789472,17757.97,4.081081081081081,87025,vendas@creditparts.com.br,PR,1
4b90495391ac0bd181a80a459df1e718,1,1,248.0,18.11,266.11,4.0,96400,bage,RS,0
4b9750c8ad28220fe6702d4ecb7c898f,218,230,70.87173913043478,15.205391304347826,20116.260000000002,4.321739130434783,13484,limeira,SP,1
4b98b0428fc1932cc2514ef9ce2505e6,2,5,148.254,18.092,519.53,2.6,6795,taboao da serra,SP,0
4ba52dfeba874da5b9ee7b17c7494f04,11,11,133.0,18.62818181818182,1667.9099999999999,4.363636363636363,8790,mogi das cruzes,SP,1
4bc3d93e4a5f88a598d3d8ce4ae510b3,1,1,169.0,19.28,188.28,1.0,4564,sao paulo,SP,0
4bcec44888b30ba9001234c534716d3f,5,6,28.0,13.055,209.23000000000002,4.666666666666667,9230,santo andre,SP,0
4bde6149c15cf7e177b36fa060dd6de8,2,2,79.9,16.33,192.46,5.0,99500,carazinho,RS,0
4be2e7f96b4fd749d52dff41f80e39dd,1,1,267.0,32.84,299.84,1.0,69900,rio branco,AC,0
4be6b962d83299498bae2190f95d6566,11,13,41.82307692307692,15.821538461538463,902.01,4.166666666666667,13561,sao carlos,SP,0
4be9ae93c4fc0f41713d71a4194ee1b3,1,1,109.9,27.07,136.97,5.0,35500,divinopolis,MG,0
4bf2f4ee540798a61f9636d12cd9cc80,29,30,166.5186666666667,16.848333333333333,5899.07,4.166666666666667,19814,assis,SP,1
4bf658053d453036c70976bccb2c31b2,2,2,871.495,40.785,1824.56,4.5,15070,sao jose do rio preto,SP,1
4bfc7a4a1cf8d4d2121c27422d9e50b5,26,40,203.10999999999999,26.679750000000002,25389.18,4.225,3111,sao paulo,SP,1
4c03b9dd4c11ee2cb35c96c49efc9420,48,50,133.35,17.8232,7374.76,4.061224489795919,13232,campo limpo paulista,SP,1
4c18691b6037662be2df78a765d98ab5,63,68,47.36058823529412,16.70985294117647,5165.59,3.838235294117647,3167,sao paulo,SP,1
4c1c7281388a33dd06daac44f9fadbd1,5,5,37.664,16.318,269.90999999999997,4.8,17510,marilia,SP,0
